seed,ply,side,government,agent_id,agent_square,favourite_move,supports_selected,selected_move,raw_support_for_selected,eligible_voters,subjective_utility_of_selected,benchmark_of_favourite,best_benchmark,relative_regret,vote_weight_before,vote_weight_after,game_result
42,55,White,utilitarian,WK1,e1,e1f2,False,g1h3,1,4,0.0,1,1.35,1,1.0,1.0,Draw
42,55,White,utilitarian,WN2,g1,g1h3,True,g1h3,1,4,1.7822,1,1.35,1,1.0,1.0,Draw
42,55,White,utilitarian,WB1,d2,d2h6,False,g1h3,1,4,0.0,1,1.35,1,1.0,1.0,Draw
42,55,White,utilitarian,WR1,a2,a2b2,False,g1h3,1,4,0.0,1,1.35,1,1.0,1.0,Draw
42,56,Black,democracy,BP2,b7,b7b5,False,e7h4,1,5,0.6105,-1,-0.65,1,1.0,1.0,Draw
42,56,Black,democracy,BN1,b8,b8d7,False,e7h4,1,5,0.624,-1,-0.65,1,1.0,1.0,Draw
42,56,Black,democracy,BK1,e6,e6f7,False,e7h4,1,5,0.1775,-1,-0.65,1,1.0,1.0,Draw
42,56,Black,democracy,BB1,h7,h7g8,False,e7h4,1,5,0.622,-1,-0.65,1,1.0,1.0,Draw
42,56,Black,democracy,BB2,e7,e7h4,True,e7h4,1,5,2.0444,-0.65,-0.65,0,1.0,1.0,Draw
42,57,White,utilitarian,WK1,e1,e1f1,False,h3f2,3,4,0.0,1,1,0,1.0,1.0,Draw
42,57,White,utilitarian,WB1,d2,h3f2,True,h3f2,3,4,0.0,1,1,0,1.0,1.0,Draw
42,57,White,utilitarian,WR1,a2,h3f2,True,h3f2,3,4,0.0,1,1,0,1.0,1.0,Draw
42,57,White,utilitarian,WN2,h3,h3f2,True,h3f2,3,4,0.95984,1,1,0,1.0,1.0,Draw
42,58,Black,democracy,BP2,b7,h4f2,True,h4f2,5,5,2.9235,2.35,2.35,0,1.0,1.0,Draw
42,58,Black,democracy,BN1,b8,h4f2,True,h4f2,5,5,3.828,2.35,2.35,0,1.0,1.0,Draw
42,58,Black,democracy,BK1,e6,h4f2,True,h4f2,5,5,2.5715,2.35,2.35,0,1.0,1.0,Draw
42,58,Black,democracy,BB1,h7,h4f2,True,h4f2,5,5,3.817,2.35,2.35,0,1.0,1.0,Draw
42,58,Black,democracy,BB2,h4,h4f2,True,h4f2,5,5,4.73768,2.35,2.35,0,1.0,1.0,Draw
42,59,White,utilitarian,WK1,e1,e1f2,True,e1f2,3,3,2.8738,1,1,0,1.0,1.0,Draw
42,59,White,utilitarian,WB1,d2,e1f2,True,e1f2,3,3,3.687,1,1,0,1.0,1.0,Draw
42,59,White,utilitarian,WR1,a2,e1f2,True,e1f2,3,3,3.345,1,1,0,1.0,1.0,Draw
42,60,Black,democracy,BP2,b7,b7b5,True,b7b5,1,4,2.5641,-1,-1,0,1.0,1.0,Draw
42,60,Black,democracy,BN1,b8,b8d7,False,b7b5,1,4,0.0,-1,-1,0,1.0,1.0,Draw
42,60,Black,democracy,BK1,e6,e6f7,False,b7b5,1,4,0.0,-1,-1,0,1.0,1.0,Draw
42,60,Black,democracy,BB1,h7,h7g8,False,b7b5,1,4,0.0,-1,-1,0,1.0,1.0,Draw
42,61,White,utilitarian,WB1,d2,d2h6,True,d2h6,1,3,1.3412,1,1.35,1,1.0,1.0,Draw
42,61,White,utilitarian,WR1,a2,a2b2,False,d2h6,1,3,0.0,1,1.35,1,1.0,1.0,Draw
42,61,White,utilitarian,WK1,f2,f2g3,False,d2h6,1,3,0.0,1,1.35,1,1.0,1.0,Draw
42,62,Black,democracy,BN1,b8,b8d7,False,b5b4,1,4,0.0,-1,-1,0,1.0,1.0,Draw
42,62,Black,democracy,BK1,e6,e6f7,False,b5b4,1,4,0.0,-1,-1,0,1.0,1.0,Draw
42,62,Black,democracy,BB1,h7,h7g8,False,b5b4,1,4,0.0,-1,-1,0,1.0,1.0,Draw
42,62,Black,democracy,BP2,b5,b5b4,True,b5b4,1,4,2.13675,-1,-1,0,1.0,1.0,Draw
42,63,White,utilitarian,WR1,a2,a2e2,True,a2e2,1,3,1.4535,1.35,1.35,0,1.0,1.0,Draw
42,63,White,utilitarian,WK1,f2,f2g3,False,a2e2,1,3,0.2185,1,1.35,1,1.0,1.0,Draw
42,63,White,utilitarian,WB1,h6,h6g7,False,a2e2,1,3,0.479,1,1.35,1,1.0,1.0,Draw
42,64,Black,democracy,BN1,b8,h7e4,True,h7e4,3,4,0.0,-1,-1,0,1.0,1.0,Draw
42,64,Black,democracy,BK1,e6,e6f7,False,h7e4,3,4,0.0,-1,-1,0,1.0,1.0,Draw
42,64,Black,democracy,BB1,h7,h7e4,True,h7e4,3,4,0.8554,-1,-1,0,1.0,1.0,Draw
42,64,Black,democracy,BP2,b4,h7e4,True,h7e4,3,4,0.0,-1,-1,0,1.0,1.0,Draw
42,65,White,utilitarian,WK1,f2,e2e4,True,e2e4,3,3,2.4805,4.35,4.35,0,1.0,1.0,Draw
42,65,White,utilitarian,WB1,h6,e2e4,True,e2e4,3,3,4.166,4.35,4.35,0,1.0,1.0,Draw
42,65,White,utilitarian,WR1,e2,e2e4,True,e2e4,3,3,4.7985,4.35,4.35,0,1.0,1.0,Draw
42,66,Black,democracy,BN1,b8,e6f7,True,e6f7,3,3,0.0,-4,-4,0,1.0,1.0,Draw
42,66,Black,democracy,BK1,e6,e6f7,True,e6f7,3,3,0.497,-4,-4,0,1.0,1.0,Draw
42,66,Black,democracy,BP2,b4,e6f7,True,e6f7,3,3,-0.3262,-4,-4,0,1.0,1.0,Draw
42,67,White,utilitarian,WK1,f2,e4b4,True,e4b4,2,3,0.754,5,5,0,1.0,1.0,Draw
42,67,White,utilitarian,WB1,h6,h6g5,False,e4b4,2,3,1.229,4,5,1,1.0,1.0,Draw
42,67,White,utilitarian,WR1,e4,e4b4,True,e4b4,2,3,2.186,5,5,0,1.0,1.0,Draw
42,68,Black,democracy,BN1,b8,b8d7,True,b8d7,1,2,1.7472,-5,-5,0,1.0,1.0,Draw
42,68,Black,democracy,BK1,f7,f7g8,False,b8d7,1,2,0.0,-5,-5,0,1.0,1.0,Draw
42,69,White,utilitarian,WK1,f2,f2g3,False,b4f4,1,3,0.2185,5,5.35,1,1.0,1.0,Draw
42,69,White,utilitarian,WB1,h6,h6g5,False,b4f4,1,3,0.479,5,5.35,1,1.0,1.0,Draw
42,69,White,utilitarian,WR1,b4,b4f4,True,b4f4,1,3,1.4535,5.35,5.35,0,1.0,1.0,Draw
42,70,Black,democracy,BK1,f7,f7g8,False,d7f6,1,2,0.0,-5,-5,0,1.0,1.0,Draw
42,70,Black,democracy,BN1,d7,d7f6,True,d7f6,1,2,0.96432,-5,-5,0,1.0,1.0,Draw
42,71,White,utilitarian,WK1,f2,f4f6,True,f4f6,3,3,2.4805,8.35,8.35,0,1.0,1.0,Draw
42,71,White,utilitarian,WB1,h6,f4f6,True,f4f6,3,3,4.166,8.35,8.35,0,1.0,1.0,Draw
42,71,White,utilitarian,WR1,f4,f4f6,True,f4f6,3,3,3.2879,8.35,8.35,0,1.0,1.0,Draw
42,72,Black,democracy,BK1,f7,f7f6,True,f7f6,1,1,4.487,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WR1,a1,a1b1,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WB1,c1,h2h4,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WQ1,d1,h2h4,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WK1,e1,h2h4,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WB2,f1,h2h4,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WN2,g1,g1h3,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WR2,h1,h2h4,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WP1,a2,h2h4,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WP2,b2,b2b4,True,b2b4,1,16,2.8833,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WP3,c2,c2c4,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WP4,d2,d2d4,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WP5,e2,e2e4,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WP6,f2,f2f4,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WP7,g2,g2g4,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WP8,h2,h2h4,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,1,White,utilitarian,WN1,a3,a3c4,False,b2b4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BP1,a7,a7a5,False,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BP2,b7,b7b5,False,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BP3,c7,c7c5,False,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BP4,d7,d7d5,False,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BP5,e7,e7e5,False,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BP6,f7,f7f5,False,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BP7,g7,g7g5,False,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BP8,h7,h8g8,True,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BR1,a8,h8g8,True,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BN1,b8,b8c6,False,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BB1,c8,h8g8,True,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BQ1,d8,h8g8,True,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BK1,e8,h8g8,True,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BB2,f8,h8g8,True,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BR2,h8,h8g8,True,h8g8,7,16,1.0822,0,0,0,1.0,1.0,Draw
42,2,Black,monarchy,BN2,h6,h6g8,False,h8g8,7,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WR1,a1,a1b1,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WB1,c1,c1b2,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WQ1,d1,h2h4,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WK1,e1,h2h4,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WB2,f1,h2h4,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WN2,g1,g1h3,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WR2,h1,h2h4,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WP1,a2,h2h4,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WP3,c2,c2c4,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WP4,d2,d2d4,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WP5,e2,e2e4,True,e2e4,1,16,2.7237,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WP6,f2,f2f4,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WP7,g2,g2g4,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WP8,h2,h2h4,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WN1,a3,a3c4,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,3,White,utilitarian,WP2,b4,b4b5,False,e2e4,1,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BP1,a7,a7a5,False,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BP2,b7,b7b5,False,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BP3,c7,c7c5,False,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BP4,d7,d7d5,False,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BP5,e7,e7e5,False,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BP6,f7,f7f5,False,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BP7,g7,g7g5,False,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BP8,h7,h6g4,True,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BR1,a8,h6g4,True,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BN1,b8,b8c6,False,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BB1,c8,h6g4,True,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BQ1,d8,h6g4,True,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BK1,e8,h6g4,True,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BB2,f8,h6g4,True,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BN2,h6,h6g4,True,h6g4,7,16,1.01052,0,0,0,1.0,1.0,Draw
42,4,Black,monarchy,BR2,g8,g8h8,False,h6g4,7,16,0.0,0,0,0,1.0,1.0,Draw
42,5,White,utilitarian,WR1,a1,d1g4,True,d1g4,11,16,3.345,3,3,0,1.0,1.0,Draw
42,5,White,utilitarian,WB1,c1,d1g4,True,d1g4,11,16,3.687,3,3,0,1.0,1.0,Draw
42,5,White,utilitarian,WQ1,d1,d1g4,True,d1g4,11,16,6.4466,3,3,0,1.0,1.0,Draw
42,5,White,utilitarian,WK1,e1,d1g4,True,d1g4,11,16,2.262,3,3,0,1.0,1.0,Draw
42,5,White,utilitarian,WB2,f1,d1g4,True,d1g4,11,16,3.291,3,3,0,1.0,1.0,Draw
42,5,White,utilitarian,WN2,g1,d1g4,True,d1g4,11,16,3.231,3,3,0,1.0,1.0,Draw
42,5,White,utilitarian,WR2,h1,d1g4,True,d1g4,11,16,4.209,3,3,0,1.0,1.0,Draw
42,5,White,utilitarian,WP1,a2,d1g4,True,d1g4,11,16,2.199,3,3,0,1.0,1.0,Draw
42,5,White,utilitarian,WP3,c2,c2c4,False,d1g4,11,16,2.184,0,3,1,1.0,1.0,Draw
42,5,White,utilitarian,WP4,d2,d2d4,False,d1g4,11,16,2.208,0,3,1,1.0,1.0,Draw
42,5,White,utilitarian,WP6,f2,d1g4,True,d1g4,11,16,2.538,3,3,0,1.0,1.0,Draw
42,5,White,utilitarian,WP7,g2,g2g3,False,d1g4,11,16,2.418,0,3,1,1.0,1.0,Draw
42,5,White,utilitarian,WP8,h2,h2h4,False,d1g4,11,16,2.439,0,3,1,1.0,1.0,Draw
42,5,White,utilitarian,WN1,a3,d1g4,True,d1g4,11,16,2.997,3,3,0,1.0,1.0,Draw
42,5,White,utilitarian,WP2,b4,b4b5,False,d1g4,11,16,2.004,0,3,1,1.0,1.0,Draw
42,5,White,utilitarian,WP5,e4,d1g4,True,d1g4,11,16,2.22,3,3,0,1.0,1.0,Draw
42,6,Black,monarchy,BP1,a7,a7a5,False,h7h6,5,15,0.0,-3,-3,0,1.0,1.0,Draw
42,6,Black,monarchy,BP2,b7,b7b5,False,h7h6,5,15,0.0,-3,-3,0,1.0,1.0,Draw
42,6,Black,monarchy,BP3,c7,c7c5,False,h7h6,5,15,0.0,-3,-3,0,1.0,1.0,Draw
42,6,Black,monarchy,BP4,d7,d7d5,False,h7h6,5,15,-0.30912,-3,-3,0,1.0,1.0,Draw
42,6,Black,monarchy,BP5,e7,e7e5,False,h7h6,5,15,0.0,-3,-3,0,1.0,1.0,Draw
42,6,Black,monarchy,BP6,f7,f7f5,False,h7h6,5,15,0.0,-3,-3,0,1.0,1.0,Draw
42,6,Black,monarchy,BP7,g7,g7g5,False,h7h6,5,15,-0.31612,-3,-3,0,1.0,1.0,Draw
42,6,Black,monarchy,BP8,h7,h7h5,False,h7h6,5,15,2.05975,-3,-3,0,1.0,1.0,Draw
42,6,Black,monarchy,BR1,a8,h7h6,True,h7h6,5,15,0.0,-3,-3,0,1.0,1.0,Draw
42,6,Black,monarchy,BN1,b8,b8c6,False,h7h6,5,15,0.0,-3,-3,0,1.0,1.0,Draw
42,6,Black,monarchy,BB1,c8,h7h6,True,h7h6,5,15,0.0,-3,-3,0,1.0,1.0,Draw
42,6,Black,monarchy,BQ1,d8,h7h6,True,h7h6,5,15,0.0,-3,-3,0,1.0,1.0,Draw
42,6,Black,monarchy,BK1,e8,h7h6,True,h7h6,5,15,0.0,-3,-3,0,1.0,1.0,Draw
42,6,Black,monarchy,BB2,f8,h7h6,True,h7h6,5,15,0.0,-3,-3,0,1.0,1.0,Draw
42,6,Black,monarchy,BR2,g8,g8h8,False,h7h6,5,15,0.0,-3,-3,0,1.0,1.0,Draw
42,7,White,utilitarian,WR1,a1,g4d7,True,g4d7,6,16,1.4975,4.35,4.35,0,1.0,1.0,Draw
42,7,White,utilitarian,WB1,c1,g4d7,True,g4d7,6,16,1.708,4.35,4.35,0,1.0,1.0,Draw
42,7,White,utilitarian,WK1,e1,g4d7,True,g4d7,6,16,0.9725,4.35,4.35,0,1.0,1.0,Draw
42,7,White,utilitarian,WB2,f1,g4d7,True,g4d7,6,16,1.665,4.35,4.35,0,1.0,1.0,Draw
42,7,White,utilitarian,WN2,g1,g1h3,False,g4d7,6,16,1.7135,3,4.35,1,1.0,1.0,Draw
42,7,White,utilitarian,WR2,h1,g4d7,True,g4d7,6,16,1.8275,4.35,4.35,0,1.0,1.0,Draw
42,7,White,utilitarian,WP1,a2,g4d7,True,g4d7,6,16,1.3355,4.35,4.35,0,1.0,1.0,Draw
42,7,White,utilitarian,WP3,c2,c2c4,False,g4d7,6,16,1.376,3,4.35,1,1.0,1.0,Draw
42,7,White,utilitarian,WP4,d2,d2d4,False,g4d7,6,16,1.282,3,4.35,1,1.0,1.0,Draw
42,7,White,utilitarian,WP6,f2,f2f4,False,g4d7,6,16,1.3985,3,4.35,1,1.0,1.0,Draw
42,7,White,utilitarian,WP7,g2,g2g3,False,g4d7,6,16,1.5145,3,4.35,1,1.0,1.0,Draw
42,7,White,utilitarian,WP8,h2,h2h4,False,g4d7,6,16,1.444,3,4.35,1,1.0,1.0,Draw
42,7,White,utilitarian,WN1,a3,a3c4,False,g4d7,6,16,1.655,3,4.35,1,1.0,1.0,Draw
42,7,White,utilitarian,WP2,b4,b4b5,False,g4d7,6,16,1.3545,3,4.35,1,1.0,1.0,Draw
42,7,White,utilitarian,WP5,e4,e4e5,False,g4d7,6,16,1.3885,3,4.35,1,1.0,1.0,Draw
42,7,White,utilitarian,WQ1,g4,g4h5,False,g4d7,6,16,-0.0767,3,4.35,1,1.0,1.0,Draw
42,8,Black,monarchy,BP1,a7,e8d7,True,e8d7,11,14,7.065,5,5,0,1.0,1.0,Draw
42,8,Black,monarchy,BP2,b7,e8d7,True,e8d7,11,14,6.939,5,5,0,1.0,1.0,Draw
42,8,Black,monarchy,BP3,c7,e8d7,True,e8d7,11,14,7.515,5,5,0,1.0,1.0,Draw
42,8,Black,monarchy,BP5,e7,e8d7,True,e8d7,11,14,6.516,5,5,0,1.0,1.0,Draw
42,8,Black,monarchy,BP6,f7,e8d7,True,e8d7,11,14,7.128,5,5,0,1.0,1.0,Draw
42,8,Black,monarchy,BP7,g7,e8d7,True,e8d7,11,14,6.408,5,5,0,1.0,1.0,Draw
42,8,Black,monarchy,BR1,a8,e8d7,True,e8d7,11,14,11.304,5,5,0,1.0,1.0,Draw
42,8,Black,monarchy,BN1,b8,b8d7,False,e8d7,11,14,9.612,5,5,0,1.0,1.0,Draw
42,8,Black,monarchy,BB1,c8,c8d7,False,e8d7,11,14,9.585,5,5,0,1.0,1.0,Draw
42,8,Black,monarchy,BQ1,d8,d8d7,False,e8d7,11,14,11.862,5,5,0,1.0,1.0,Draw
42,8,Black,monarchy,BK1,e8,e8d7,True,e8d7,11,14,7.679,5,5,0,1.0,1.0,Draw
42,8,Black,monarchy,BB2,f8,e8d7,True,e8d7,11,14,10.683,5,5,0,1.0,1.0,Draw
42,8,Black,monarchy,BR2,g8,e8d7,True,e8d7,11,14,11.448,5,5,0,1.0,1.0,Draw
42,8,Black,monarchy,BP8,h6,e8d7,True,e8d7,11,14,6.741,5,5,0,1.0,1.0,Draw
42,9,White,utilitarian,WR1,a1,a1b1,False,f1b5,3,15,0.3825,-5,-4.65,1,1.0,1.0,Draw
42,9,White,utilitarian,WB1,c1,c1b2,False,f1b5,3,15,0.479,-5,-4.65,1,1.0,1.0,Draw
42,9,White,utilitarian,WK1,e1,e1e2,False,f1b5,3,15,0.2185,-5,-4.65,1,1.0,1.0,Draw
42,9,White,utilitarian,WB2,f1,f1b5,True,f1b5,3,15,2.1584,-4.65,-4.65,0,1.0,1.0,Draw
42,9,White,utilitarian,WN2,g1,g1h3,False,f1b5,3,15,0.6365,-5,-4.65,1,1.0,1.0,Draw
42,9,White,utilitarian,WR2,h1,f1b5,True,f1b5,3,15,0.4245,-4.65,-4.65,0,1.0,1.0,Draw
42,9,White,utilitarian,WP1,a2,f1b5,True,f1b5,3,15,0.6025,-4.65,-4.65,0,1.0,1.0,Draw
42,9,White,utilitarian,WP3,c2,c2c4,False,f1b5,3,15,0.648,-5,-4.65,1,1.0,1.0,Draw
42,9,White,utilitarian,WP4,d2,d2d4,False,f1b5,3,15,0.546,-5,-4.65,1,1.0,1.0,Draw
42,9,White,utilitarian,WP6,f2,f2f4,False,f1b5,3,15,0.5525,-5,-4.65,1,1.0,1.0,Draw
42,9,White,utilitarian,WP7,g2,g2g4,False,f1b5,3,15,0.7085,-5,-4.65,1,1.0,1.0,Draw
42,9,White,utilitarian,WP8,h2,h2h4,False,f1b5,3,15,0.631,-5,-4.65,1,1.0,1.0,Draw
42,9,White,utilitarian,WN1,a3,a3c4,False,f1b5,3,15,0.656,-5,-4.65,1,1.0,1.0,Draw
42,9,White,utilitarian,WP2,b4,b4b5,False,f1b5,3,15,0.6865,-5,-4.65,1,1.0,1.0,Draw
42,9,White,utilitarian,WP5,e4,e4e5,False,f1b5,3,15,0.6485,-5,-4.65,1,1.0,1.0,Draw
42,10,Black,monarchy,BP1,a7,d7e6,True,d7e6,12,14,0.0,5,5,0,1.0,1.0,Draw
42,10,Black,monarchy,BP2,b7,d7e6,True,d7e6,12,14,0.0,5,5,0,1.0,1.0,Draw
42,10,Black,monarchy,BP3,c7,c7c6,False,d7e6,12,14,0.0,5,5,0,1.0,1.0,Draw
42,10,Black,monarchy,BP5,e7,d7e6,True,d7e6,12,14,0.0,5,5,0,1.0,1.0,Draw
42,10,Black,monarchy,BP6,f7,d7e6,True,d7e6,12,14,0.0,5,5,0,1.0,1.0,Draw
42,10,Black,monarchy,BP7,g7,d7e6,True,d7e6,12,14,0.0,5,5,0,1.0,1.0,Draw
42,10,Black,monarchy,BR1,a8,d7e6,True,d7e6,12,14,0.0,5,5,0,1.0,1.0,Draw
42,10,Black,monarchy,BN1,b8,b8c6,False,d7e6,12,14,0.0,5,5,0,1.0,1.0,Draw
42,10,Black,monarchy,BB1,c8,d7e6,True,d7e6,12,14,0.0,5,5,0,1.0,1.0,Draw
42,10,Black,monarchy,BQ1,d8,d7e6,True,d7e6,12,14,0.0,5,5,0,1.0,1.0,Draw
42,10,Black,monarchy,BB2,f8,d7e6,True,d7e6,12,14,0.0,5,5,0,1.0,1.0,Draw
42,10,Black,monarchy,BR2,g8,d7e6,True,d7e6,12,14,0.0,5,5,0,1.0,1.0,Draw
42,10,Black,monarchy,BP8,h6,d7e6,True,d7e6,12,14,0.0,5,5,0,1.0,1.0,Draw
42,10,Black,monarchy,BK1,d7,d7e6,True,d7e6,12,14,0.497,5,5,0,1.0,1.0,Draw
42,11,White,utilitarian,WR1,a1,a1b1,False,b5c4,1,15,0.3825,-5,-4.65,1,1.0,1.0,Draw
42,11,White,utilitarian,WB1,c1,c1b2,False,b5c4,1,15,0.479,-5,-4.65,1,1.0,1.0,Draw
42,11,White,utilitarian,WK1,e1,e1f1,False,b5c4,1,15,0.2185,-5,-4.65,1,1.0,1.0,Draw
42,11,White,utilitarian,WN2,g1,g1h3,False,b5c4,1,15,0.6365,-5,-4.65,1,1.0,1.0,Draw
42,11,White,utilitarian,WR2,h1,b5d7,False,b5c4,1,15,0.4245,-4.65,-4.65,0,1.0,1.0,Draw
42,11,White,utilitarian,WP1,a2,b5d7,False,b5c4,1,15,0.6025,-4.65,-4.65,0,1.0,1.0,Draw
42,11,White,utilitarian,WP3,c2,c2c4,False,b5c4,1,15,0.648,-5,-4.65,1,1.0,1.0,Draw
42,11,White,utilitarian,WP4,d2,d2d4,False,b5c4,1,15,0.22876,-5,-4.65,1,1.0,1.0,Draw
42,11,White,utilitarian,WP6,f2,f2f4,False,b5c4,1,15,0.5525,-5,-4.65,1,1.0,1.0,Draw
42,11,White,utilitarian,WP7,g2,g2g4,False,b5c4,1,15,0.7085,-5,-4.65,1,1.0,1.0,Draw
42,11,White,utilitarian,WP8,h2,h2h4,False,b5c4,1,15,0.631,-5,-4.65,1,1.0,1.0,Draw
42,11,White,utilitarian,WN1,a3,a3c4,False,b5c4,1,15,0.656,-5,-4.65,1,1.0,1.0,Draw
42,11,White,utilitarian,WP2,b4,b5d7,False,b5c4,1,15,0.6865,-4.65,-4.65,0,1.0,1.0,Draw
42,11,White,utilitarian,WP5,e4,e4e5,False,b5c4,1,15,0.6485,-5,-4.65,1,1.0,1.0,Draw
42,11,White,utilitarian,WB2,b5,b5c4,True,b5c4,1,15,2.1584,-4.65,-4.65,0,1.0,1.0,Draw
42,12,Black,monarchy,BP1,a7,e6f6,True,e6f6,13,14,0.0,5,5,0,1.0,1.0,Draw
42,12,Black,monarchy,BP2,b7,e6f6,True,e6f6,13,14,0.0,5,5,0,1.0,1.0,Draw
42,12,Black,monarchy,BP3,c7,e6f6,True,e6f6,13,14,0.0,5,5,0,1.0,1.0,Draw
42,12,Black,monarchy,BP5,e7,e6f6,True,e6f6,13,14,0.0,5,5,0,1.0,1.0,Draw
42,12,Black,monarchy,BP6,f7,d8d5,False,e6f6,13,14,-0.29792,5,5,0,1.0,1.0,Draw
42,12,Black,monarchy,BP7,g7,e6f6,True,e6f6,13,14,0.0,5,5,0,1.0,1.0,Draw
42,12,Black,monarchy,BR1,a8,e6f6,True,e6f6,13,14,0.0,5,5,0,1.0,1.0,Draw
42,12,Black,monarchy,BN1,b8,e6f6,True,e6f6,13,14,0.0,5,5,0,1.0,1.0,Draw
